text,label,novel
"when the computer was first received, it would not stay connected to the internet.",0,0
runs a bit hot on the surface when gaming and the fans a bit load,0,0
the keyboard layout is weird and unusual,0,0
the cpu in this machine is not capable of meeting many games required specs.,0,0
the key colors are this light orange color are difficult to see.,0,0
"graphics card error persisted from day 1, my own research came up with it being a defective card and a known problem with this laptop.",0,0
my laptop drains about 3%-4% of battery per day while off,0,0
the sheer lightness of it makes me somewhat leery about potential damage,0,0
screen is a little dim in the sun,0,0
the laptop is extremely flimsy i was so afraid to bump it on anything so i bought a padded laptop sleeve and a padded backpack for it.,0,0
"bloatware sky-high! i counted 15 unnecessary asus apps (not including windows bloatware, and not including asus crate which is valuable).",0,0
the power prick is huge and it takes a lot out of the charm of the laptop built.,0,0
it does get hot if using it in your lap and would be impossible to game with it in lap.,0,0
out of the box had this odd micro-stutter unless you ran it with the dedicated graphics or integrated graphics only.,0,0
no number touch pad as advertised,0,0
while the system asks me to restart the laptop for some speakers issue which is kind annoying,0,0
i have gotten to the point where i lock the touchpad whenever i am typing something for a length of time because i have already accidentally deleted two pages of an assignment... twice.,0,0
the power adapter brick gets so hot that it burns your hand by holding it.,0,0
the speaker grills are stickers.,0,0
the cpu kept thermal throttling while playing games,0,0
most navigational keys are placed in strange places.,0,0
"feels a bit flimsy on the top part if touched hard, and smudges easy",0,0
the color and contrast quality of the screen is lacking,0,0
"the computer will mysteriously get really, really hot while its sleeping and then the fans will spin up to full speed and the battery will die in less than 30 minutes.",0,0
i noticed the screen was peeling back from the casing and the glue,0,0
the battery life is pathetic,0,0
power cord plugin is placed a third way down on the right side of the computer,0,0
"it always has problem during start up,need wait a long time,restart again",0,0
1st version had unacceptable backlight bleed in the bottom corners.,0,0
"the keys seem completely flat, so i found it hard to center my fingers, and often hit two adjacent key simultaneously",0,0
it is a super-dust magnet.,0,0
you will hear the fans when they run during heavy gaming to cool the high end cpu and graphics card,0,0
the speakers are pretty bad,0,0
the machine will get hot and loud,0,0
the power cable that comes with it is short.,0,0
"there's no left windows key, which is kinda annoying.",0,0
"after 45 minutes of gaming this thing gets soo hot, hot, hot. it was burning my fingers.",0,0
the internal 64g emmc is too limited,0,0
playing fortnite on the lowest possible resolution settings cause the fans to scream and shout.,0,0
this laptop gets super hot,0,0
the keyboard doesn't lock on one side of the tablet,0,0
this laptop is a lack of an ethernet or hdmi port.,0,0
"the display does not close completely even, slightly bent probably due to lack of good engineering.",0,0
battery life is awful,0,0
"the motherboard is flipped upside-down, making upgrading very hard",0,0
the trackpad was terribly loose,0,0
i have purchased multiple laptops and this has to be my favorite one so far.,0,0
i was using it for 3 month mostly for work (matlab and 3d rendering).,0,0
it came with an offer for a free headset (steelseries siberia 200) for leaving a review,0,0
"they delayed my shipping two times despite me trying reschedule it and paying for 1 day shipping, although it did come one earlier then the changed date.",0,0
"i tried to contact them 2 times by phone, 3 times trough chat and 7 times trough e-mail and no acknowledge of a problem, estimate on when my laptop will be sent back or anything else.",0,0
i need a laptop sleek enough to carry to the office and power enough to enjoy some games.,0,0
"the charger that came with it, has a euro style plug, which is basically useless in the us",0,0
i have to say that i bought this laptop for gaming and trave,0,0
"it arrives in a sleek, black box with a beautiful photo of the laptop on its cover",0,0
i was able to receive the codes after two days of receiving the machine.,0,0
the box this one comes in makes it look like a present.,0,0
bought it because i need a tablet for travel purposes,0,0
mine arrived quickly and in fine shape,0,0
if you're looking for a high standard of quality and portability then this laptop is the way to go!,0,0
"this is a toy, and not even a good one at that",0,0
i requested a change and the msi support service was horrible the whole time.,0,0
i only wish they would do better qc control to catch this sort of thing at the factory.,0,0
"to be perfectly honest, the only reason i'm writing this review is because the laptop came with a ""review & receive - msi gaming headset"" card packaged within the box.",0,0
they responds with their generic emails and never answer my question or help me.,0,0
"i emailed customer service and after initial info requests, there was no further response and it has been two weeks.",0,0
i purchased this coming from a daily surface pro 3 user because i wanted something a bit more powerful for work and play.,0,0
i received the laptop bag in very short time and it is a great addition for the laptop.,0,0
bought for a friend,0,0
hp even ships it in a very nice box.,0,0
"so i got this laptop because i love msi, and i really wanted a laptop that would last me more than a year (i have really bad luck with computers)",0,0
when i received my laptop the seal on the box was cut,0,0
"i didn't want something huge and bulky like alienware, and was afraid to get a brand from a less reputable manufacturer.",0,0
if this would have the correct dwscription i would have given five stars.,0,0
"use it for just browsing the web, researching, that sort of thing.",0,0
the device arrived faster than quoted packaged excellently,0,0
product arrived damaged directly out of the box.,0,0
i sent a laptop in for a mouse issue and it came back and it kept having other hardware issues and i returned it.,0,0
if you need this computer to last you a few years then keep it cool!,0,0
"although i paid for a an over night shipping, this unit came in much later than then what when it's supposed to be delivered.",0,0
"chat support will put you on hold for ""2-3 minutes"" (but it's actually much longer) and then it automatically disconnects you if you haven't typed in anything for 5 minutes.",0,0
"came with zero , none instriictions came with pc.",0,0
it is more than capable of most of your daily actvities with out the usual bloat in today's lower priced offerings.,0,0
a very kind guy who answered many questions i had,0,0
i use for work and play,0,0
the shipping was fast arrive a day faster,0,0
chuwi did not respond to opened online support case.,0,0
product repair center is slow.,0,0
i recommend 10/10 if you're looking for a quality look that's powerful then this laptop is for you.,0,0
the box was already open and it looks like someone used it.,0,0
got this thing because i needed a windows laptop for some unity development and the macbook pro/imac i have won't cut it.,0,0
"does not qualify for the ""intel creator software pack""",0,0
i am thankful that xidu is sending me a mouse because i am terrible with pads.,0,0
it would be nice if the screen could fold back or rotate so it could be used more like a tablet,0,0
it arrived ok but there were signs of previous usage on the computer.,0,0
it was safely packaged with bubble wrap and was very neat which was a great,0,0
"this particular version must not be the ""special edition"" and as such does not come in the huge wooden box, or, more disappointingly, the nice suede laptop sleeve.",0,0
i'm currently using it for video editing and gaming video capture for my youtube channel and so far so good.,0,0
good luck getting support from msi their customer service is almost impossible to get a hold of,0,0
i received the laptop very quickly. three business days to peru,0,0
"i bought this laptop to use at school, so that i could study as well as play games such as far cry 5 or counter strike.",0,0
when we received the laptop the mousepad was cracked.,0,0
"i bought this laptop because i wanted to experience gaming at its fullest, and this laptop sure does deliver",0,0
"i consider myself a light gamer, playing simulation/ world building/management games like cities skylines, tropico 5, sims 4/3, project highrise & this computer takes everything you throw at it.",0,0
i called tech support for asus and they could not help.,0,0
a great buy for someone looking for a great all around laptop.,0,0
i also received a gift card from them,0,0
"customer service is to be commended , they immediately reached out to me via email to notify me of their free offer of a laptop bag.",0,0
"i bougt this laptop thinking in my daughter school homeworks, downloading and playing music and watching internet videos.",0,0
i bought it for editing videos and playing fortnit,0,0
msi's customer support is a joke too. i submitted several tickets with little to no effect.,0,0
this was a very fast delivery,0,0
i received none of these items when i received the unit from amazon!,0,0
"this computer shipped really fast, it came a day late but amazon took care of that.",0,0
"when i first opened the box, you get 2 extra goodies- a carrying sleeve and an optical mouse!",0,0
customer service was great,0,0
i was kinda shocked to see that housed the power supply and then a much more sleek box that had the laptop inside.,0,0
i hate to call computer customer service - they never give you a straight answer but they make you do one hundred unnecessary things.,0,0
i have been in search for a windows tablet.,0,0
i am happy with fast delivery.. i choose 5-8 buissnes days for free shiping and it arive in 4 days,0,0
"i was looking for something light, small, and can handle anything i throw at it, while looking professional when doing it",0,0
i had received the laptop delivery 3 days earlier than the estimated delivery date.,0,0
only had this for a few hours since it was a gift for someone and i wanted to make sure it worked.,0,0
it arrived very quickly and came packaged in a beautiful black box with the msi logo in gold.,0,0
the days i have the laptop i have used it in order to decide if i bought another one for my other child.,0,0
it took an hour of being on the phone with tech support for them to connect to my pc and find out that it was a corrupt driver that was sold to me and basically made my computer break for a while.,0,0
i had a problem with the shipping as they sent the wrong product,0,0
so i received my aerobook yesterday from a crowd funding campaign.,0,0
i bought this laptop because it looks professional,0,0
received a good qc product from amazon.,0,0
the 3stars because it was delivery to the wrong hous for a a day an its only been an hour for me to check it out,0,0
i had a very positive experience with technical support even though they weren't able to solve the problem remotely.,0,0
they have the absolute worst customer service.,0,0
is for my son who.is doing gaming and using it for his media class projects,0,0
i purchased this laptop because i was looking for something affordable to get work done on and to watch some videos through youtube and netflix.,0,0
i am an engineering student who uses very needy software and plays games often,0,0
the box packaging etc is nice and thick.,0,0
"i've owned this laptop for almost exactly a year now, and it has served me very well.",0,0
i got a huge discount on this product on prime day.,0,0
"i am looking for a new computer with great design, great keyboard and awesome sound output.",1,0
i am a console gamer but now i am finding a gaming laptop that has amazing speed and awesome graphics.,1,0
if aorus offers two atomic number 89 adapters to terminate user will embody fantastical!!,1,0
i am in need of a new computer and it should work fantasticly for games.,1,0
my wife needs a new computer and i am planning to gift her one that have nicely arranged keyboard and low cost.,1,0
a light computer is preferable.,1,0
i am going to buy a new computer and i want it to have decent graphics and storage.,1,0
the computer i want should have excellent thermals and graphics.,1,0
i am lacking money but i need a new computer that comes with a perfect price.,1,0
wish it brought more memory and a hand reader,1,0
ane wish it came with upgrade options such as 1tb ssd and 32gb ram,1,0
i am looking for a new laptop that is fast and comfortable to type on.,1,0
i suppose there were more stories.,1,0
i am going to purchase a new computer on black friday so what i want is a computer that play games well in a low cost.,1,0
i want the computer to be light enough for me to carry it around.,1,0
"my old computer doesn't work anymore so i need a new computer with cool graphics, cpu, ram and ports.",1,0
my old computer needs replacement and i need a new one with a good screen size and tight and responsive keys.,1,0
i wished a notebook that could handle the smaller communications processing jobs before relocated to a large super computing.,1,0
i enjoy playing games and i would like the games to display well with good speaker and good graphic performance.,1,0
i would need large storage for my files.,1,0
i need a computer that is good for multitasking.,1,0
i will do research on the specs and i need a computer that bootup fast and silently.,1,0
if aorus offers two ac batteries to end a system be easy!!,1,0
i wants it belonged a fully fledged keypad with the number pad to the right,1,0
i need to bring my computer to school so i hope it would be lightweight.,1,0
i don’t have much money so i need a computer that comes with a great price.,1,0
i want a computer that do super fast startup and have a good processor.,1,0
a reasaonably priced computer is what my wife needs.,1,0
i want a laptop that can handle less data processing jobs before transferring to a larger supercomputer.,1,0
one play counter - strike: ball shaped offensive and having a laptop with a gamy refresh rate screen be very important for me.,1,0
"as a fairly active gamer, i need a computer that is solid and bootup fast.",1,0
wish it had more clothes and better card reader,1,0
i was looking for a real laptop that is used for studying.,1,0
i want something that is simple to use because i don't know much about laptops.,1,0
i try to present myself with a computer that has a good price.,1,0
if aorus extend ii ac adapter to end substance abuser will be fantastic!!,1,0
i am finding a computer for myself that is speedy and easy to setup.,1,0
he was looking toward something lightweight but brittle and thin. this ultrabook knew those characteristics.,1,0
atomic number 53 wish it was a total keyboard with the number pad to the right,1,0
i would use the laptop on a daily basis and there should be a lot of ram.,1,0
my old computer does not work as great as it was so i am finding a new one with a beautiful screen and good build quality.,1,0
i am finding myself a new computer that has a good battery life and runs cool.,1,0
i have to do homework at night so it's better to include a backlit keyboard.,1,0
information technology would ' ve cost great if information technology came with the ethernet usb dongle and the usb type vitamin c charger,1,0
i need a high performance-cost ratio computer.,1,0
iodin do wish it had a little to a greater extent internal memory board,1,0
i need a new computer that is fast and well priced.,1,0
i want to buy a new computer for gaming so i want it to download games quickly.,1,0
i hope my money is well paid for a high performance computer.,1,0
i need some recommendations for a computer that comes with a high performance-cost ratio.,1,0
i am a student and i want to find a fast and light computer for my everday use.,1,0
i wants on the psu there would approved been a usb seaport.,1,0
i am in need of a new computer that has a good processor and a practical appearance.,1,0
i want to have a windows hello camera or fingerprint reader.,1,0
"everyday i need to use my laptop so i need a big screen and a great keyboard to make it comfortable, of course, it should be fast also.",1,0
i need a computer as a present for my little brother and he like it to be aesthetically pleasing and response fast.,1,0
i have never had a laptop before and so i am finding one that can run games with an amazing battery life.,1,0
i am in need of a new computer that comes with high hdd capacity and low price.,1,0
"my old computer is not working and i need a light, new computer with a good screen.",1,0
i need a fast computer to do video editing.,1,0
a nice cooling stand would be good for my computer.,1,0
i am learning a lot about processors recently and i am finding myself a fast computer with a high performance-cost ratio.,1,0
specs ought to be good on my computer.,1,0
i don't plan to use the computer for studying so i just need the computer to play games well.,1,0
a computer that runs games well with a low cost is what i needed.,1,0
i need a nice backlit keyboard to do work at night.,1,0
i need a good laptop with reasonable price.,1,0
i major in computer science and i am finding myself a quick computer.,1,0
i need a computer that is light and lasts long for me to work at the coffee shop.,1,0
i am looking for a nice computer with a low price for everyday use.,1,0
if aorus empowers two ac adaptors to completes consumers will be fantastic!!,1,0
i wanted a laptop with corresponding timbre and good looks at a lower price.,1,0
i focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must.,1,0
my husband wants a faster computer that his current one.,1,0
i am changing from desktop to laptop and i want one that bootup fast with a quiet fan.,1,0
iodine wish there were more than ports.,1,0
"my old computer is not working anymore so i need a cheap, pretty, new computer.",1,0
i know something about computer and all i want is a good-looking computer that play games well.,1,0
information technology would have been ergonomically skillful to have had the flexibility to plug in either the left operating room right side for charging.,1,0
i need a computer with good specs.,1,0
i am buying a laptop for my daughter and she wants it to be lightweight with a high performance-cost ratio.,1,0
the computer i am buying must be fast.,1,0
i am in need of a new computer that comes with great battery.,1,0
i do video editing so the computer should work great with that.,1,0
i hope the price would be reasonable for a good computer.,1,0
i need a computer for my work and i want it to be light and easy to carry for my meetings.,1,0
i cannot put a thick laptop into my bag.,1,0
i do wish that there was my windows 9 enabled camera or another fast track.,1,0
i need a new computer that is fast and own great backlit keyboard along with a beautiful display.,1,0
i am finding a new computer for myself.,1,0
others prefer a laptop to comparable quality or good looks at a lower price.,1,0
i want to try something new that come with a cool touchscreen and sturdy hinges.,1,0
it would ' ve ceased genuinely impressive if the keypad that a little bit more travelling differences.,1,0
"as long as the price is reasonable, i would be happy to pay for a powerful computer.",1,0
i am finding myself a new computer that has a fast refresh rate and good video card.,1,0
the temperature of the computer should be low while i am using it.,1,0
i need a worthy computer with nice configuration.,1,0
the old computer doesn't have a touch screen so there should be one on my new computer.,1,0
i need a computer which can be opened as soon as possible and have strong wireless connection.,1,0
"i need a new work station that is fast, light and good looking.",1,0
"i choose something small or work like travel, very strong plastic to allow light gaming, preferably heavy gaming.",1,0
it would'd shipped great but it came with a ethernet usb dongle and the standard model c charger,1,0
i need a computer with a reasonable price.,1,0
a touch screen would became nice,1,0
"i needed a powerful, yet inconspicuous machine that i could take to a meeting and open up on the conference table and not look like i thought i was showing up to a lan party or esports arena.",1,0
i think i must of been happy with the bigger screen.,1,0
i contributed overlooking for thing strongest but small and thin. this ultrabook delivers those characteristics.,1,0
i am waiting for my husband to buy me a lightweight computer that has the perfect size.,1,0
my family and i need a fast computer with a high performance-cost ratio.,1,0
i need everything to be fast including the startup and operating.,1,0
i cannot play certain games with my friend on my old computer so i need a new laptop that play games well and stay in a good price.,1,0
i believe i would involved been happier with the significant screen.,1,0
it would's been less impressive if the keyboard that a little became excited about distance.,1,0
i do hoping it removed a little more internal stores,1,0
i enjoy playing games on my laptop so i hope the laptop do magnificent job of graphics and gameplay.,1,0
"i am a writer and i am looking for a computer that is fast, quiet and lightweight.",1,0
i am sensitive to sound so i want the best sound quality on my computer.,1,0
the computer i will be using should have a high performance-cost ratio.,1,0
i need a christmas present for my girlfriend and she wants a laptop that boot up fast and can be set up easily.,1,0
i need a good video card to go with my computer.,1,0
i need a slim computer with high screen resolution but come with a reasonable price.,1,0
i am looking for the best computer with the best price.,1,0
i produce music so i hope the new computer works great for the software with a reasonable price.,1,0
i am purchasing a new computer to replace my old one and the new one should come with mosterous storage capacity and high performance-cost ratio.,1,0
"i matters something small scale for endeavours and travelling, but strong enough to do lightweight gaming, preferably heavy games.",1,0
wish it behaved one more thunderbolt seaports instead of that mini display seaport,1,0
i work on webpage design so i hope the computer can work my graphic design programmes well.,1,0
my old computer is not that up-to-date and i need a lighter one with a good keyboard and a good touchpad.,1,0
i personify looking for something muscular but minor and thin. this ultrabook fill those characteristics.,1,0
"as a responsible student, i am finding a big and full sized laptop to bring to college.",1,0
my old computer is not working and i need a fast and well built one.,1,0
i want a light computer but it should have a large screen.,1,0
i don't have an unlimited budget so i want a computer with a large screen and a fast processor.,1,0
"the current computer is not working and i want a new one that is slim, light and well crafted.",1,0
my girlfriend needs a computer that has a good design and a high performance-cost ratio.,1,0
i hope that it has at least one 500gb ssd because it will fill it quickly.,1,0
some wish it better with two options marked as 1tb ssd and 32gb ॥,1,0
i am finding something new to replace my old computer that has a higher portability and better display.,1,0
i like there exist more ports.,1,0
i need the computer to have high performance-cost ratio and low power consumption and heat.,1,0
i need a new computer for myself that is light but has a huge screen with decent graphics.,1,0
i am changing my old computer to a more classy-looking one.,1,0
speed is the particular area i look into when purchasing a new computer.,1,0
i need a computer that immdiately wakes when i use it.,1,0
i do some light gaming and i am finding an economical computer.,1,0
"i seconded a long whilst overlooking for that sacred trinity of gaming portables: thin, strong, and good battery life.",1,0
i wish well the fingermark scanner were a tad bit to a greater extent sensitive,1,0
now i'm in college and i need a quiet computer to work with.,1,0
i am finding a fast computer.,1,0
i need to take my computer to school so it's better to be lightweight.,1,0
i need the computer to perform great in gaming.,1,0
my old computer is not working properly so i want a computer with a higher performance-cost ratio.,1,0
i want to replace my old computer that i want one which runs fast and silently.,1,0
i am finding for a gaming laptop that startup fast and last long with a reasonable price.,1,0
i need a computer to handle my school work so it should run fast.,1,0
i am not finding a fancy computer but a powerful computer with a low cost.,1,0
i need a light computer.,1,0
i want to change my old computer and i need a fast one with excellent battery life.,1,0
i wanted a laptop with comparable caliber and good feeling at a humiliated price.,1,0
wish it had one more little virus instead of that damn linux port,1,0
i was look for something powerful but small and thin. this ultrabook satisfy those characteristics.,1,0
i know a lot of things about computer and i am now finding a economical computer for myself.,1,0
i try to stick to one brand and i am finding a new one with a crisp screen and fast cpu.,1,0
i use the computer for my personal use and i hope it won't heat up if overused.,1,0
i need a fast computer.,1,0
others believe now this work may at least have moderate resolution or higher for this price,1,0
i am planning an upgrade for my wife and she needs it to be lightweight and fast.,1,0
i am finding for a nice laptop that is slim and fast.,1,0
a lightweight computer is what i need.,1,0
i wish the fingerprint scanner were a tad bit more sensitive,1,0
i spend long time working on document so it's good to have a non-glare screen.,1,0
wish well it had another thunderbolt 3 larboard,1,0
it could've been quite nice because it had three slots for power storage.,1,0
i look into various factors while buying my new computer.,1,0
i need a computer with great build quality.,1,0
it would involved removed ergonomically lovely to achieved administrative the flexibility to plug in either the left or right side for recharging.,1,0
i do a lot of gaming and i am in need of a new computer that perform well in that aspect.,1,0
i need a good keypad on my computer to get my job done.,1,0
my old computer needs replacement and the new one should come with good speakers and video quality with a low cost.,1,0
i want to have a fast and quiet computer.,1,0
a good touch screen should be installed on my new computer.,1,0
i need a computer with a high performance-cost ratio.,1,0
i need a computer with solid build quality and a reasonable price.,1,0
i am looking for a new computer that is lightweight and good looking.,1,0
i was searching for a laptop that would meet my needs for gaming and have the battery life to take on the go to do school work,1,0
my old computer is too slow so i need a new one.,1,0
i would not expect too much for a mid-range computer and all i want is powerful graphic card and backlit keyboard.,1,0
i need a vivid development platform that is lightweight and has a nice backlit keyboard.,1,0
i care on the psu there would have embody a usb larboard.,1,0
i am finding a new computer for myself that has responsive keys and a beautiful screen.,1,0
i am considering to change my old computer and what i need is a computer with a high performance-cost ratio and long battery life.,1,0
i need an economical laptop for my new york trip so it should have a long battery life to stay within the flight.,1,0
i need a laptop that fit in my budget with cool looking and ability to play games without issues.,1,0
it would ' ve comprise great if it came with the ethernet usb dongle and the usb case speed of light battery charger,1,0
"i didn ' t likes everything bulky or screaming "" gaming laptop "" as i do other insights than just gaming like video editing, photo editing, website designed, virtualization, etc. as my wife appeals it, "" nerd stuffs "".",1,0
i am in need of a new computer that is sleek and compact.,1,0
i need a really fast computer.,1,0
i wish on the psu there was never been a radio outlet.,1,0
i have used my old computer for a long time and i am planning to replace it with a new one that has a much faster processing speed.,1,0
"i ' m a software developer, so i requires a fast machinery to do my day to day workers, and games notebooks typically conforms this requirement.",1,0
a touch screen would be red,1,0
i need a computer with a reasonable price.,1,0
i wanted a notebook that could administering the smaller data processing efforts before migrating to a large super desktops.,1,0
it better've been great because she came with the same usb port and the usb type 2 charger,1,0
all i need is a computer with a long battery life and a great touch screen.,1,0
i enjoy surfing the internet with no cords needed in a good price.,1,0
i am finding a budget computer that is portable and cool.,1,0
the screen and touch pad should be great for my computer.,1,0
"i will use the computer for general school work thus i need it to be lightweight, fast and portable.",1,0
i need a new computer that comes with a good price.,1,0
i don't really have much money but i wish to have a computer that can run games on ultra graphic settings.,1,0
a well-priced computer would be perfect for me.,1,0
i need a computer that comes with a slim profile dvd burner.,1,0
my old laptop is not working and i am finding a lightweight and fast one with high performance-cost ratio.,1,0
"iodin wanted a new machine that was lighter, had better bombardment aliveness and live simply as powerful for my gaming needs",1,0
i am changing my old computer and i want the new one to be easy to upgrade with a high performance-cost ratio.,1,0
i need a computer that comes with low price and high specs.,1,0
i hoping there correspond more ports.,1,0
i am a student and am looking for a laptop that has a long battery life and a nice screen.,1,0
"once i find a computer that fits my needs, i am willing to spend the appropiate amount of money.",1,0
i need a computer that comes with reasonable price and runs games well.,1,0
i am not sure what computer i should get but i am sure i need one that bootup quickly and display amazingly.,1,0
i wish it emigrated with upgrading determinations such as 1tb ssd and 32gb ram,1,0
i need a plain notebook without those flashy light but still keep a beautiful design.,1,0
"i normally connect my laptop to my tv for gaming and i hope the new laptop do great in that, without being overheated.",1,0
i need a new computer that run games greatly.,1,0
i am looking for a computer that fulfil my data science demand and it should come with an awesome keyboard.,1,0
i like beautiful things so my computer should have awesome looks.,1,0
i want the computer to run smoothly.,1,0
i am buying a new computer for my wife and so the computer should play games with no problems.,1,0
i am finding a all-rounded computer that is sturdy and has great design.,1,0
i am replacing my old computer with a lighter one.,1,0
i am finding a laptop with a high performance-cost ratio.,1,0
specs are important aspect that i look into when purchasing a new computer.,1,0
my old computer isn't working so i need a new computer which is fast and responsive.,1,0
it would've been great if that came with the ethernet com dongle on the usb network interface as,1,0
"as an experienced windows user, i am finding a new laptop that is fast, light, sleek and has a good storage capability.",1,0
i am finding a beautiful laptop with a good screen size and a full keyboard.,1,0
i wish there comprise more port.,1,0
i don't have much money so i would need a computer with reasonable price.,1,0
my son wants a computer that has cool colours on keyboard.,1,0
i wanted a ball of fire that was lite and loyal.,1,0
the only thing i require on my computer is great specs with decent price.,1,0
one think i would have personify happy with the bigger screen.,1,0
i don't require much for my new computer but speed is important.,1,0
i want to have a computer that would fit into my bag.,1,0
i play a counter-terrorist elite: a global attacker and a laptop with high refresh rates.,1,0
i need a fast and lightweight computer.,1,0
"i ' m a software developer, so one need a fast auto to do my casual work, and gamers notebooks commonly fit this necessary.",1,0
i wanted a laptop that best complete very smaller data processing jobs before transferring to the larger apple processor.,1,0
i need to replace my old computer and i need the new one to be cost effective with a big screen.,1,0
i cannot spend too much on the computer so i need one with a reasonable price.,1,0
"i didn't want myself crashing or screaming "" gaming laptop "" as i do other things in other software like video editing, photo editing, graphic design, virtualization, etc. as my wife terms them, "" real time "".",1,0
i need a computer to do typical home computer work and it should be light and has a bright screen.,1,0
i like to have good design on my new computer and it should own a reasonable price.,1,0
"for my games, i need a high contrast on screen to make it looks good.",1,0
i work at home so it's important for me to have a computer that is fast and priced well.,1,0
my old computer needs replacement with a lighter and faster model.,1,0
i am searching a good computer for school work and i think a computer with great graphic card and plenty of storage would be perfect.,1,0
i am using the laptop for internet surfing as i need it to be lightweight and easy to setup.,1,0
"i am finding a new computer that is light, handy and easy to use.",1,0
i need a light computer that runs fast.,1,0
i can't use my old computer anymore and i need a new one that is fast and reasonably priced.,1,0
i need some great specs for my computer.,1,0
i have got a lot of documents from my work so i need a new computer that can store all those files with a reasonable price.,1,0
i want a light computer which can runs fast.,1,0
i want the computer to run fast while i am at school.,1,0
i am looking for a mother's day present that is easy to setup.,1,0
"i spend a farseeing while looking for that holy trinity of gaming laptops: thin, powerful, and well battery lifetime.",1,0
"i am buying a christmas present and it should be quick, solid and light.",1,0
i plan to have a great bargain on a new computer.,1,0
i want a powerful computer to come with a low price.,1,0
my old computer is starting to be unreliable so i need a new one that has lots of space yet running fast.,1,0
"for a light use of laptop, i am finding one that runs quickly with a low cost.",1,0
i want a comparable quality and a good laptop that looks low.,1,0
i need a computer to replace my old computer that should be fast and quiet.,1,0
the only requirement i have for my computer is it has to be easy to use.,1,0
my son has some suggestion for me on the new computer and all i want is a big screen.,1,0
i don't want to carry a heavy mechine around.,1,0
my family is going to have a new laptop and we are looking for a fast one with great graphics.,1,0
i need the computer to keep cool when i am gaming.,1,0
i was approximately for a lightweight notebook that constitutes good for gaming.,1,0
wish well it had another thunderbolt 3 larboard,1,0
"i'm a decent developer, although i need any fast machine and do my daily work, and i always usually obey no requirement.",1,0
i need a fast computer with high performance-cost ratio.,1,0
i think the design of a computer do pay attribute.,1,0
i like on the psu there would have be a usb port.,1,0
one of my flight attendent mentioned she wanted a light computer.,1,0
i'm a serious gamer hoping the hardware would get top notch,1,0
i am a software engineer and i need a fast computer with nice graphics.,1,0
i would like to have a new computer that has great colours.,1,0
i don't have much money so good price is important for a new computer.,1,0
"as an artist as well as a gamer, i need the laptop to be nice looking, thin and light.",1,0
"i preferred anything to represented my college notebook (a great, heavy 16 "" dell with an i5 processor) that could administering overwatch at its high beginnings while still insisting its ability to became a professional looking notebook.",1,0
an adequate screen should be installed on the computer.,1,0
i need a fast computer.,1,0
i am getting a new computer for myself and i need it to be good looking with a great price.,1,0
i think this pc should have at least 1440 resolution or higher prices.,1,0
i am going to buy a new computer and i want it to startup fast with a reasonable price.,1,0
i don't have much money so i need a new computer with a good price.,1,0
unity believe that this pc should at least have 1440p resolution or high for this price,1,0
just was searching for your laptop that may meet my needs for growth and have the good life to take back the energy to do my work,1,0
i don't work on my old computer nowadays and i need a computer with bigger keys and better keyboard.,1,0
"i run severely cuda workloads, so 1 necessitate a fast machine with an nvidia gpu.",1,0
i don't have a large budget so i need a computer that comes with a nice price.,1,0
i play counter - terrorism : global offensive b then a laptop with security monitor refresh on screen was very important from me.,1,0
"i needed a small machine that was reliable, made better battery life and seemed just as powerful for current gaming needs",1,0
i play a number of games so i want the computer to run games well.,1,0
actually'm a serious gamer and the hardware gotta work top notch,1,0
"i go to work via public transportation so it's important for me to have a compact, thin and light laptop.",1,0
the computer i want should look cool and own a nice graphic card.,1,0
"i needed anything small for workshops and travelling, but robust enough to do slight gaming, preferably heavy games.",1,0
it would ' ve labeled genuinely impressive if the keypad that a little bit more travelling telecommunications.,1,0
"as a college student, i am finding an affordable laptop which has a solid construction.",1,0
i do wish it had a little more internal storage,1,0
the computer should be light for me to carry it around.,1,0
i would approved removed fine with a long space bar.,1,0
i would use the computer for light gaming so i hope the computer would play games well.,1,0
i have got a number of needs on my new computer so i am hoping for a cheap computer that fits all my needs.,1,0
"i need something to bring to work and i hope it would be thin, light and sturdy.",1,0
i want a computer with great colour and viewing angles.,1,0
i am not a computer savvy and i want a computer that is easy to use.,1,0
i am buying a laptop for my brother who just entered into college and the amount of storage ought to be more than enough.,1,0
"i location a small lasting laptop that can administering lot of artboards, heavy psds, animation, videotape revisiting etc",1,0
i have been doing a lot of research on computers and i have been longing for a computer that is light and fast.,1,0
i need a few criteria for my new computer.,1,0
the computer i want should handle all my needs with a good price.,1,0
i don’t want my computer to slow down so a no is for those bloatware.,1,0
i am buying a new gaming laptop for my husband and i want a red backlit keyboard so it would be warm and comfortable to his eyes.,1,0
speed is what i look into when purchasing a new computer.,1,0
i need a cheap computer with solid build quality and awesome cooling system.,1,0
i want a computer with long battery life.,1,0
i am finding myself a new computer that has a sharp screen and a good bluetooth connection.,1,0
i would be willing to pay an affordable price for a computer with amazing sound.,1,0
atomic number 53 wish on the psu in that location would have been a usb port.,1,0
"i spent a long while look for that holy trinity of game laptops: thin, powerful, and good battery living.",1,0
i wish it was a full keyboard with the number pad to the right,1,0
i want to spend as less as possible on my new laptop.,1,0
i am buying a computer as christmas present for my son and he specifies that it has to be great for games.,1,0
